Yamete! Writer Asobi: Doubutsu Mura no Shouboutai Shutsu Dou		
Yami Shibai	Yamishibai: Japanese Ghost Stories	Theater of Darkness
Yami Shibai 2	Yamishibai: Japanese Ghost Stories 2	Yamishibai: Japanese Ghost Stories Second Season
Yami Shibai 3	Yamishibai: Japanese Ghost Stories 3	Yamishibai: Japanese Ghost Stories Third Season
Yami Shibai 4	Yamishibai: Japanese Ghost Stories 4	Yamishibai: Japanese Ghost Stories Fourth Season
Yami Shibai 5	Yamishibai: Japanese Ghost Stories 5	Yamishibai: Japanese Ghost Stories Fifth Season
Yami Shibai 6	Yamishibai: Japanese Ghost Stories 6	Yamishibai: Japanese Ghost Stories Sixth Season
Yami no Kioku	 Yume no Inei	 Dreams of Various Shades
Yami no Matsuei	Descendants of Darkness	Descent into Darkness
Yami no Purple Eye	Purple Eyes in the Dark	
Yami no Shihosha Judge	Judge	Magistrate of Darkness: Judge
Yami no Teio: Kyuuketsuki Dracula	Dracula: Sovereign of the Damned	Tomb of Dracula
Yami to Boushi to Hon no Tabibito	Yamibo: Darkness	ヤミと帽子と本の旅人
Yami wo Mitsumeru Hane	A Feather Stare at the Dark	Feathers Gazing into the Darkness
Yamiyo no Jidaigeki		Dark Night&#039;&#039;s Period-Drama
Yamiyo no Jidaigeki (OVA)		Dark Night&#039;&#039;s Period-Drama OVA
YanYan Machiko		
YanYan Machiko Specials		
Yanase Takashi Märchen Gekijou		Yanase Takashi Maerchen Gekijou
Yanbo Ninbo Tonbo		Yanbo
Yancharu Moncha		Yancharumon Cha
Yanesenondo		Yanesen marching song
Yankee Hamster	Delinquent Hamsters	Yankee Hamsters
Yankee Reppuu-tai		Yankee Gale Squad
Yankee-kun na Yamada-kun to Megane-chan to Majo		Megane-chan to 7-nin no Majo
Yans! Gans! Meat or Die Episode 0	Meat or Die - Meat 00: Prototype	Meat or Die Pilot
Yao Shen Ji		Demon Gods
Yao Shen Ji 2nd Season		Demon Gods 2nd Season
Yaoguai Mingdan	Monster List	Yāoguài Míngdān
Yaoguai Mingdan 2 Special		Monster List 2 Special
Yaoguai Mingdan 2nd Season		Monster List Season 2
Yareruko! Densha Ecchi		Bangable Girl
Yarichin☆Bitch-bu		Yarichin☆Bitch Club
Yarima Queen	Sex Demon Queen	
Yariman Fudousan		
Yarimoku Beach ni Shuugakuryokou de!! The Animation		
Yaruki Manman		
Yasai no Yousei: N.Y.Salad		
Yasai no Yousei: N.Y.Salad 2nd Series		
Yasai no Yousei: Quiz Gekijou		
Yasamura Yasashi no Yasashii Sekai		
Yasashi-sa no Tamatebako		Minna no Uta
Yasashii Fue	 Tori	Gentle Whistle
Yasashii Kaze		Minna no Uta
Yasashii Kinyoubi	Sweet Friday	
Yasashii Lion		The Kindly Lion
Yasashii March: The Tender March		
Yasashii Ookami		
Yaseruyagi		
Yasoukyoku		Tamaki: Yasoukyoku
Yasuji no Pornorama: Yacchimae!!		Do It! Yasuji&#039;s Pornorama
Yatterman		Yattaman New Series
Yatterman Specials		Yatterman Episode 12.5 and 25.5
Yatterman the Movie: Shin Yattermecha Osu Gou! Omocha no Kuni de Dai Ketsudan da Koron		Gekijouban Yatterman: Shin Yattermecha Osu gou! Omocha no Kuni de Dai Ketsudan da Koron
Yatterman x Toshiba		
Yattokame Tanteidan		At Last! Turtle Detective Agency
Yawara!		Yawara! A Fashionable Judo Girl
Yawara! Sore Yuke Koshinuke Kids!!		Yawara!: Go Get &#039;Em
Yawara! Special: Zutto Kimi no Koto ga... .		Yawara! Atlanta Special
Yawaraka Atom		Soft Atom
Yawaraka Sangokushi Tsukisase!! Ryofuko-chan		Ryofuko-chan
Yawaraka Sensha		Yawaraka Tank
Yawarakame♥		
Yayoi		Police Girl Yayoi
Yebisu Celebrities 1st		
Yell		Minna no Uta
Yellow		Kiro no Hito
Yeonghongibyeong Lazenca		Soul Frame Lazenca
Yeongsimi		
Yes! BanG_Dream!		
Yes! Precure 5	Yes! Pretty Cure 5	
Yes! Precure 5 GoGo!		
Yes! Precure 5 GoGo! Movie: Okashi no Kuni no Happy Birthday		Eiga Yes! Pretty Cure 5 GoGo!: Okashi no Kuni no Happy Birthday
Yes! Precure 5 Movie: Kagami no Kuni no Miracle Daibouken!		Eiga Yes! Pretty Cure 5: Kagami no Kuni no Miracle Daibouken!
Yi Wan Nian Yi Hou	10000 Years Later	Teana: 10000 Years Later
Yin Yang Shi: Ping An Wu Yu		Onmyouji: Heian Monogatari
Ying Xiong Bie Nao	Heroes Don&#039;t Bi-Bi	
Ylion to Callysia		Ylion and Callysia
Yo! Daitouryou Trap-kun	Hey	よ！大統領トラップくん
Yoake Mae yori Ruriiro na: Crescent Love	Brighter Than the Dawning Blue	Yoake Mae yori Ruri Iro na: Crescent Love
Yoake Tsugeru Lu no Uta	Lu Over the Wall	Song of Lu who Informs the Dawn
Yobai Suru Shichinin no Harame		Impregnation of Seven Women
Yobarete Tobidete Akubi-chan		Akubi-chan
Yocchan no Biidama		Yocchan no Bi-dama
Yodaka no Hoshi	The Nighthawk Star	The Nighthawk&#039;s Star
Yodaka no Hoshi (Music)		The Nighthawk Star
Yodel no Onna		
Yodomi no Sakagi	Crazy Little Thing	
Yogen-sha Ikusei Gakuen: Fortune Tellers Academy		
Yoiko		
Yojouhan Shinwa Taikei	The Tatami Galaxy	Yojo-Han Shinwa Taikei
Yojouhan Shinwa Taikei Specials	The Tatami Galaxy Specials	Yojo-Han Shinwa Taikei
Yokohama Bakkure-tai		Yokohama Bakkuretai
Yokohama Kaidashi Kikou		YKK
Yokohama Kaidashi Kikou: Quiet Country Cafe		YKK: Quiet Country Cafe
Yokohama Meibutsu: Otoko Katayama-gumi!		
Yokoo&#039;s 3 Animation Films		Tadanori Yokoo: 3 Animation Films
Yokorenbo: Immoral Mother		
Yokoyama Mitsuteru Sangokushi		Romance of the Three Kingdoms
Yoku Wakaru Gendai Mahou	Modern Magic Made Simple	Modern Magic for Dummies
Yoku Wakaru Gendai Mahou: Cruncha Cruncha Cruncha		Modern Magic for Dummies
Yokujou Bazooka The Animation		Desires Bazooka
Yoligongju Loopy	Loopy	요리공주 루피
Yomigaeru Sora Pilot		Rescue Angel
Yomigaeru Sora: Rescue Wings		
Yomigaeru Sora: Rescue Wings Special		Yomigaeru Sora: Rescue Wings OVA
Yomiuri Shimbun		
Yona Yona Penguin		
Yondemasu yo	 Azazel-san.	よんでますよ、アザゼルさん。
Yondemasu yo	 Azazel-san. (TV)	 Azazel
Yondemasu yo	 Azazel-san. Z	 Azazel Z
Yong Zhe Da Mao Xian		Brave Adventure
Yong Zhe Da Mao Xian 2nd Season		Brave Adventure
Yongshi	Warrior	
Yonhyakunijuu Renpai Girl	If I don&#039;t successfully pick up 420 girls	四百二十連敗ガール
Yonimo Kimyou na Man☆Gatarou		
Yonimo Osoroshii Grimm Douwa		The Truth of Grimm Brothers&#039; Fairy Tale
Yonimo Osoroshii Nihon Mukashibanashi	The Truth of Japanese Fairy Tales	Otona no Douwa
Yoninme no Ousama		Minna no Uta
Yooidon!		Yoidon!
Yoroiden Samurai Troopers	Ronin Warriors	Armor Legend Samurai Troopers
Yoroiden Samurai Troopers Gaiden	Ronin Warriors Gaiden	Ronin Warriors OAV
Yoroiden Samurai Troopers Kikoutei Densetsu	Ronin Warriors Legend of Kikoutei	Samurai Troopers OVA 2
Yoroiden Samurai Troopers Message	Ronin Warriors Message	Samurai Troopers OVA 3
Yoroshiku Mechadock	What&#039;s Up Mechadoc	Yoroshiku Mecha Doc
Yoru ga Kuru!	Square Of The Moon: The Night Is Coming!	Yoru ga Kuru! Square of the Moon
Yoru no Hi		Night Lamp
Yoru no Okite	A Rule Of Dreams	Rules of the Night
Yoru no Yatterman	Yatterman Night	
Yoru wa Mijikashi Arukeyo Otome	Night Is Short	夜は短し歩けよ乙女
Yoshichirou no Keirei	Yoshichiro Salutes	Manga Geki Yoshichirou no Keirei
Yoshida no Matsue Beauty Daisakusen		Eagle Talon
Yoshida no Matsue Beauty Daisakusen Prologue		Eagle Talon
Yoshida no Time Slip Fumai-kou		Eagle Talon
Yoshimoto Muchikko Monogatari	Yoshimoto Insect Stories	
Yoshimune		
Yoshinaga-san&#039;chi no Gargoyle	Gargoyle of Yoshinaga House	The Gargoyle of the Yoshinagas
Yoshinaga-san&#039;chi no Gargoyle Specials		Gargoyle of Yoshinaga House Specials
Yoshino no Hime	The Princess of Yoshino	
Yosuga no Sora: In Solitude	 Where We Are Least Alone.	ヨスガノソラ In solitude
Yot-chan no Fushigina Crayon		
Yotsunoha		
You Bishoujo Miruku-chan		My Private Tutor
You Shoumei Bijutsukan Line	Yoh Shomei Art Gallery Line	YOH Shomei Museum LINE
Youbi Masochist Animation	Youbi Masochist Animation	
Youchien Senshi: Hanamaru Girls		Kindergarten Warriors: Hanamaru Girls
Youjo Senki	The Saga of Tanya the Evil	The Military Chronicles of a Little Girl
Youjo Senki Movie		
Youjo Senki Recap		Youjo Senki Episode 6.5
Youjo Shenki	Youjo Shenki	Saga of Tanya the Evil Shorts
Youjo Shenki Episode 0		
Youjuu Kyoushitsu	Demon Beast Invasion	
Youjuu Kyoushitsu Gaiden	Demon Beast Resurrection	
Youjuu Sensen Adventure Kid	Adventure Kid	Adventure Duo
Youjuu Toshi	Wicked City	Demon Beast City
Youkai Apartment no Yuuga na Nichijou	Elegant Yokai Apartment Life	
Youkai Ningen Bem		Yokai Ningen Bem
Youkai Ningen Bem (2006)	Humanoid Monster Bem	Youkai Ningen Bemu
Youkai Ninpouchou Jiraiya!		
Youkai Shoujo		
Youkai Watch	Yo-kai Watch	Yokai Watch
Youkai Watch Movie 1: Tanjou no Himitsu da Nyan!	Yo-kai Watch the Movie: It&#039;s the Secret of Birth	映画 妖怪ウォッチ　誕生の秘密だニャン！
Youkai Watch Movie 2: Enma Daiou to Itsutsu no Monogatari da Nyan!		Eiga Youkai Watch 2
Youkai Watch Movie 3: Soratobu Kujira to Double Sekai no Daibouken da Nyan!		Eiga Youkai Watch 3
Youkai Watch Movie 4: Shadow Side - Oni-ou no Fukkatsu	Yo-kai Watch Shadowside: The Return of the Oni King	Eiga Youkai Watch: Shadow Side - Oni Ou no Fukkatsu
Youkai Watch: Best 10		
Youkai Watch: Shadow Side		Yo-kai Watch: Shadowside
Youkaiden Nekome Kozou	Cat Eyed Boy	
Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e		
Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e (TV)	Classroom of the Elite	Welcome to the Classroom of the Elite
Youkoso Lodoss-tou e!	Welcome to Lodoss Island!	
Youkoso Uchuujin		Welcome
Youkoso! Ecolo Shima		
Youkoso! Sukebe Elf no Mori e		
Youkou no Ken	Samurai XXX	
Youma	Blood Reign: Curse of the Yoma	Curse of the Undead Yoma
Young Black Jack	Young Black Jack	
Yousei Dick	Fairy Dick	Hobberdy Dick
Yousei Florence	A Journey Through Fairyland	Yosei Florence
Yousei Hime Ren	Elf Princess Rane	Yosei Hime Ren
Yousei Land Mukashibanashi	Forest Fairy Five ~Fairy Tale~	Fairy Land Folktales
Yousei Ou	Fairy King	Youseiou
Yousei Tin Tin		
Youseiki Suikoden	Suikoden Demon Century	
Youshou	Midnight Strike Force	
Youtai Nuhai Zai Shanghai	A Jewish Girl in Shanghai	
Youtai Nuhai Zai Shanghai 2: Xianglian Mima	A Jewish Girl in Shanghai Part 2: The Mystery of the Necklace	
Youyou no Neko Tsumami		Yo Yo Neko no Tsumami
Yowai Mushi		Weak Insect
Yowai Robot to 10 no Story Project		april12
Yowamushi Chinsengumi		Cowardly Samurai Squad
Yowamushi Monsters		Yowamon
Yowamushi Pedal	Yowamushi Pedal	Yowapeda
Yowamushi Pedal Movie		Gekijouban Yowamushi Pedal
Yowamushi Pedal: Glory Line		Yowamushi Pedal 4th Season
Yowamushi Pedal: Grande Road		Yowamushi Pedal 2nd Season
Yowamushi Pedal: New Generation		Yowamushi Pedal 3rd Season
Yowamushi Pedal: Re:Generation		Yowamushi Pedal Summary
Yowamushi Pedal: Re:RIDE	Yowapeda Re:RIDE	
Yowamushi Pedal: Re:ROAD		Yowapeda Re:ROAD
Yowamushi Pedal: Spare Bike		
Yowamushi Pedal: Special Ride		Yowamushi Pedal OVA
Yozakura Quartet		Yozakura Shijuusou
Yozakura Quartet: Hana no Uta		Yozakura Quartet: Hana no Uta
Yozakura Quartet: Hoshi no Umi		
Yozakura Quartet: Tsuki ni Naku		
Yozakura Quartet: Yoza-Quar!		Yozakura Quartet: Hana no Uta Specials
Ys		Ancient Books of Ys
Ys IV: The Dawn of Ys		Ys IV: The Dawn of Ys Promotional Video
Ys: Tenkuu no Shinden - Adol Christine no Bouken	Ys II: Castle in the Heavens	Ys II
Yu Bang Xiang Zheng		Snipe Clam Grapple
Yubi wo Nusunda Onna	Woman Who Stole Fingers	
Yubikiri		Pinky Promise
Yubisaki Annainin Shirudaku Settai Okawari Sanhaime		
Yugami-kun ni wa Tomodachi ga Inai		He does not have any friends
Yukai na Animal Bus	Funny Animal Bus	
Yukai na Animal Bus 2nd Season		
Yukai na Mezamashi Tokei		Minna no Uta
Yuke! Shouei-kun		Project Show-A to B
Yuki	Yuki: Snow Fairy	
Yuki Daruman no Fuyumichi Koutsuu Anzen		
Yuki Matsuri		Minna no Uta
Yuki Terai		Yuki Terai: Secrets
Yuki no Hi no Tayori		Minna no Uta
Yuki no Joou	The Snow Queen	
Yuki no Joou (TV)	The Snow Queen	Yuki no Jo-Oh
Yuki no Taiyou Pilot		Yuki&#039;s Sun Pilot
Yuki no Yoru no Yume	Dream of a Snowy Night	
Yukidaruma		Snowman
Yukidaruma Kazoku		Snowman Family
Yukidoke	The Thaw	Yuki Doke
Yukiguni no Oujisama	The Snow Country Prince	
Yukimi-ka no Nichijou wa Honwari de Shimeru		Oresama: Youkoso Party Town
Yukiwatari		
Yukiyo Ichiya Monogatari	Snow Night Stories	Yuki Yoru Ichiya Monogatari
Yume		Yumé
Yume	 Sora Takaku	夢、空高く
Yume 10 Yoru	Ten Nights&#039; Dreams	Ten Nights of Dreams
Yume Hakonda Randoseru		Yume Hakonda Ransel
Yume Kakeru Kougen: Kiyosato no Chichi Paul Rusch	Paul Rusch: His Life and Dream	
Yume Kui: Tsurumiku Shiki Game Seisaku		
Yume Miru	 Anime: on-chan	ユメミル、アニメ「onちゃん」
Yume Oukoku to Nemureru 100 Nin no Ouji-sama		
Yume Oukoku to Nemureru 100 Nin no Ouji-sama: Short Stories		
Yume Senshi Wingman	Wingman	
Yume Tsukai		Dream Users
Yume Utsutsu	Be Vague	Yumeutsutsu
Yume de Aetara	If I See You in My Dreams	Yume de Aetara (1999)
Yume de Aetara (TV)	If I See You in My Dreams	
Yume ga Sameru made	Before You Wake Up	
Yume kara	 Samenai	夢から、さめない
Yume no Crayon Oukoku	Crayon Kingdom of Dreams	
Yume no Hoshi no Button Nose	Dream Star Button Nose	Bouton d&#039;Or
Yume no Jidousha		Dream Car
Yume no Kakera		Dream of Fragments
Yume no Kawa		
Yume no Tochuu de		Minna no Uta
Yume no Tsuzuki		
Yume no Ukiyo ni Saitemina		
Yume wo Kanaeru Zou		An Elephant Which Grants A Dream
Yume-iro Pâtissière		Yumeiro Patissiere
Yume-iro Pâtissière SP Professional		Yumeiro Patissiere SP Professional
Yume-iro Pâtissière: Mune Kyun Tropical Island!		Yumeiro Patissiere: Mune Kyun Tropical Island!
Yumearu Ugoku Ehon		The Elves and the Shoemaker
Yumedamaya Kidan		Yume da Maya Kidan
Yumehito: Yumejin		Minna no Uta
Yumekui Merry	Dream Eater Merry	Yumekui Merry
Yumekui Shirokuro Baku	Dream-Eating Monochrome Baku	
Yumekuri		
Yumemakura Baku Twilight Gekijou		Twilight Gekijou
Yumemi Douji		
Yumemiru Topo Gigio		Dreaming Topo Gigio
Yumeria		
Yumeyume		Dream Dream
Yumi-chan no Hikkoshi: Sayonara Tsutomu-kun		Minna no Uta
Yunyun☆Paradise		
Yura Yura Suizokukan		
Yuragi-sou no Yuuna-san		Yuuna of Yuragi Manor
Yuragi-sou no Yuuna-san OVA		Yuuna of Yuragi Manor
Yuri Kuma Arashi	Yurikuma Arashi	Yuri Bear Storm
Yuri Seijin Naoko-san		Lesbian Citizen Naoko-san
Yuri Seijin Naoko-san (2012)		Lesbian Citizen Naoko-san
Yuri!!! on Ice	Yuri!!! On ICE	
Yuri!!! on Ice Movie		Gekijouban Yuri!!! on Ice
Yuri!!! on Ice: Yuri Plisetsky GPF in Barcelona EX - Welcome to The Madness	Yuri!!! On ICE: Yuri Plisetsky GPF in Barcelona EX Welcome to The Madness	Yuri!!! on ICE Special
Yuru Camp△	Laid-Back Camp	Yurukyan
Yuru Camp△ Specials		Laid-Back Camp
Yuru Yuri		ゆるゆり、
Yuru Yuri	YuruYuri: Happy Go Lily	YRYR
Yuru Yuri Nachuyachumi!		Yuru Yuri OVA
Yuru Yuri Nachuyachumi!+		Yuru Yuri Nachuyachumi! Plus
Yuru Yuri San☆Hai!		Yuru Yuri 3rd Season
Yuru Yuri: Doushite	 Tomaranai	 Dokidoki
Yuru Yuri♪♪	YuruYuri: Happy Go Lily ♪♪	Yuru Yuri S2
Yurumates		
Yurumates 3D		Yurumeitsu 3D
Yurumates 3D OVA		Yurumates (2012)
Yurumates 3D Plus		Yurumeitsu 3D+
Yurumates 3D Plus: Natsuyasumi Maison du Wish Report		Yurumates 3D Plus OVA
Yurumates wa?		Yurumates ha?
Yurumi to Shimeru		Loosening and Tightening
Yutori-chan		
Yuu no Mahou		Evening Magic
Yuugen Kaisha	Phantom Quest Corp.	
Yuugen Kaisha: Jiken File 00 - Hajimari wa Ayashiku mo Hanayaka ni		Yuugen Kaisha Special
Yuugo: Koushounin	Yugo The Negotiator	
Yuuguu Settai: Kotou no Gokuraku e Youkoso	Fruits Cup	Yugu Settai
Yuujou no Kickoff		
Yuukai Boushi Animation Eiga: Akazukin-chan Chanto Check		
Yuukan Club		Yukan Club
Yuuki Aru Hotaru to Tobe Nai Hotaru		Courageous Firefly and Unflyable Firefly
Yuuki Hitotsu wo Tomo ni Shite		Minna no Uta
Yuuki Yuuna wa Yuusha de Aru	Yuki Yuna is a Hero	Yuki Yuna wa Yusha de Aru
Yuuki Yuuna wa Yuusha de Aru: Hidamari	Yuki Yuna is a Hero: A Sunny Place	
Yuuki Yuuna wa Yuusha de Aru: Washio Sumi no Shou	Yuki Yuna is a Hero: The Washio Sumi Chapter	WaSuYu
Yuuki Yuuna wa Yuusha de Aru: Washio Sumi no Shou 1 - Tomodachi		Yuki Yuna Is A Hero: Washio Sumi Chapter 1 - Friends
Yuuki Yuuna wa Yuusha de Aru: Washio Sumi no Shou 2 - Tamashii		Yuki Yuna Is A Hero: Washio Sumi Chapter 2 - Spirit
Yuuki Yuuna wa Yuusha de Aru: Washio Sumi no Shou 3 - Yakusoku		Yuki Yuna Is A Hero: Washio Sumi Chapter 3 - Promise
Yuuki Yuuna wa Yuusha de Aru: Yuusha no Shou	Yuki Yuna is a Hero: The Hero Chapter	
Yuuki Yuuna wa Yuushabu Shozoku		Yuuki Yuuna is a Hero Club Member
Yuuki Yuuna wa Yuushabu Shozoku 2		Yuuki Yuuna is a Hero Club Member
Yuuki Yuuna wa Yuushabu Shozoku 3		Yuuki Yuuna is a Hero Club Member
Yuuki no Baton		
Yuuki no Omamori		
Yuurei Yashiki		
Yuureisen	The Phantom Ship	Yuurei-sen
Yuusei Kamen		Asteroid Mask
Yuusei Shounen Papii	Prince Planet	Planet Boy Popi
Yuusha Exkaiser	The Brave Fighter Exkizer	Brave Exkaiser
Yuusha Keisatsu J-Decker		Brave Police J-Decker
Yuusha Raideen		Yusha Reideen
Yuusha Shirei Dagwon		Brave Command Dagwon
Yuusha Shirei Dagwon: Suishou no Hitomi no Shounen		Brave Command Dagwon: The Boy with Crystal Eyes
Yuusha Tokkyuu Might Gaine		Yusha Tokkyu Might Gaine
Yuusha ni Narenakatta Ore wa Shibushibu Shuushoku wo Ketsui Shimashita.	Yusibu: I couldnt become a hero	勇者になれなかった俺はしぶしぶ就職を決意しました。
Yuusha ni Narenakatta Ore wa Shibushibu Shuushoku wo Ketsui Shimashita. OVA	Yusibu: I couldn&#039;t become a hero	勇者になれなかった俺はしぶしぶ就職を決意しました。OVA
Yuusha ni Narenakatta Ore wa Shibushibu Shuushoku wo Ketsui Shimashita. Specials		Yuushibu Extras
Yuusha-Ou GaoGaiGar	King of Braves GaoGaiGar	GaoGaiGar
Yuusha-Ou GaoGaiGar Final	GaoGaiGar Final	Brave King GaoGaiGar Final
Yuusha-Ou GaoGaiGar Final Grand Glorious Gathering	King of Braves GaoGaiGar Final Grand Glorious Gathering	Yuusha Ou GaoGaiGar Final Grand Glorious Gathering
Yuuto-kun ga Iku		
Yuuto-kun ga Iku Movie		
Yuuwaku	Temptation	
Yuuwaku Countdown	Countdown Conjoined	Countdown Continued
Yuuwaku Countdown: Akira	Countdown: Akira Complex	Yuuwaku Count Down Kagami Akira
Yuuwaku★Office Lover 2		
Yuuyake Banchou		The Ringleader of the Sunset
Yuuyake Dandan		Yuyake Dandan
Yuu☆Yuu☆Hakusho	Yu Yu Hakusho: Ghost Files	Yu Yu Hakusho
Yuu☆Yuu☆Hakusho (Movie)	Yu Yu Hakusho: The Movie	Yu Yu Hakusho Movie 1
Yuu☆Yuu☆Hakusho Picture Drama		Yu Yu Hakusho Picture Drama
Yuu☆Yuu☆Hakusho Special		Yuu Yuu Hakusho
Yuu☆Yuu☆Hakusho: Eizou Hakusho		Yu Yu Hakusho: Eizou Hakusho: Ankoku Bujutsukai no Shou - Joukan & Gekan
Yuu☆Yuu☆Hakusho: Eizou Hakusho II		Yu Yu Hakusho: Eizou Hakusho II: Yuusuke
Yuu☆Yuu☆Hakusho: Meikai Shitou-hen - Honoo no Kizuna	Yu Yu Hakusho the Movie: Poltergeist Report	Yuu Yuu Hakusho Movie 2
Yuu☆Yuu☆Hakusho: Mu Mu Hakusho		Yu Yu Hakusho: Mu Mu Hakusho
Yuyushiki	Yuyushiki	Yuyu-shiki
Yuyushiki: Komarasetari	 Komarasaretari	ゆゆ式 OVA『困らせたり、困らされたり』
Yuyushiki: Nyanyashiki		
Yu☆Gi☆Oh!		King of Games
Yu☆Gi☆Oh! (Movie)		Yu-Gi-Oh! The Movie
Yu☆Gi☆Oh! 5D&#039;s	Yu-Gi-Oh! 5D&#039;s	Yuu Gi Ou: Duel Monsters 5DS
Yu☆Gi☆Oh! 5D&#039;s: Shinkasuru Kettou! Stardust vs. Red Demon&#039;s		Yu-Gi-Oh! 5D&#039;s: Evolving Duel! Stardust vs. Red Daemon&#039;s
Yu☆Gi☆Oh! Arc-V	Yu-Gi-Oh! Arc-V	Yugioh
Yu☆Gi☆Oh! Duel Monsters	Yu-Gi-Oh!	Yugioh
Yu☆Gi☆Oh! Duel Monsters: Battle City Special		Yugioh
Yu☆Gi☆Oh! Movie: Chou Yuugou! Toki wo Koeta Kizuna	Yu-Gi-Oh! 3D: Bonds Beyond Time	Yugioh
Yu☆Gi☆Oh! The Dark Side of Dimensions		Yu-Gi-Oh!: The Dark Side of Dimensions
Yu☆Gi☆Oh! The Dark Side of Dimensions Special: Eien no Rival - Yuugi to Kaiba!		
Yu☆Gi☆Oh! VRAINS	Yu-Gi-Oh! VRAINS	Yuu Gi Ou!
Yu☆Gi☆Oh! Zexal	Yu-Gi-Oh! Zexal	Yugioh
Yu☆Gi☆Oh! Zexal Second		Yugioh
Yu☆Gi☆Oh! Zexal Second: Iza! Saishuu Kessen e!! Special		Yu-Gi-Oh! Zexal Second Episode 58.5
Yu☆Gi☆Oh! Zexal Second: Midokoro Tenkomori Special		Yugioh
Yu☆Gi☆Oh! Zexal Special		Yugioh
Yu☆Gi☆Oh!: Duel Monsters GX	Yu-Gi-Oh! GX	Yu-Gi-Oh! GX
Yu☆Gi☆Oh!: Hikari no Pyramid	Yu-Gi-Oh!: The Movie	Yugioh
