L&#039;Œil du Cyclone		
Legend of Lemnear: Kyokuguro no Tsubasa Valkisas	Legend of Lemnear	
Legend of Regios	Legend of Regios	Chrome Shelled Regios: Legend of Regios
Legend of the Moles: The Frozen Horror		Mo er zhuang yuan bing shi ji
Legend of the Moles: The Treasure of Scylla		Mo Er Zhuang Yuan 2: Hai Yao Bao Cang
Legendz: Yomigaeru Ryuuou Densetsu	Legendz: Tale of the Dragon Kings	
Lemon Angel (1988)	Lemon Angel (1988)	Midnight Anime: Lemon Angel
Lemon Angel (1988/II)	Lemon Angel (1988/II)	Midnight Anime: Lemon Angel (II)
Lemon Angel Project		
Lemon Angel YJ-ban		Lemon Angel (YJ Ban)
Lemon Home Animation Gekijou		Lemon Home Animation Theater
Lena lena		Reina Reina
Leopard Eyes		IDOLiSH7: Leopard Eyes/TRIGGER
Les Misérables: Shoujo Cosette		Les Miserables: Shoujo Cosette
Lesbian Byoutou		Lesbian Ward
Lesson XX		
Let&#039;s Nupu Nupu	Let&#039;s Nupu Nupu	
Letchu	 Getchu	
Letchu	 Getchu	
Levain Cup x Kamiusagi Rope		
Level E	Level E	
Li&#039;l Chillun&#039;	Li&#039;l Chillun&#039;	Wee
Library Cross Infinite		
Licca-chan Fushigi na Fushigi na Yunia Monogatari		Licca: the Mystery Tale of Mysterious Yunia
Licca-chan Fushigi na Mahou no Ring	Licca: Mysterious Magical Ring	Licca-chan: FMR
Licca-chan no Nichiyoubi		
Licca-chan to Mahou no Kuni		Licca-chan and the Magical World
Licca-chan to Yamaneko Hoshi no Tabi		Licca the Movie: Licca-chan to Yamaneko Hoshi no Tabi
Lies	 Lies.	ライズ、ライズ
Life no Color		
Life!		A Documentary of Life
Life: Jinsei no Taisetsu na Toki ni...		
Light Lag		
Lightning Atom		
Lightning Trap: Leina & Laika	Lightning Trap: Leina & Laika	
Lilt	Lilt	
Lily C.A.T.	Lily C.A.T.	Lily Cat
Lily to Kaeru to (Otouto)	Lily	 and Little Brother.
Lime-iro Ryuukitan X		 教ヘテクダサイ.～
Lime-iro Senkitan		Raimuiro Senkitan
Lime-iro Senkitan: Nankoku Yume Roman		Lime Iro Senkitan Nankoku Yume Roman
Lina Poe Poe		
Line Offline: Salaryman		
Line Rangers	LINE Rangers	
Linetown	Linetown	raintaun
Ling Qi	Spiritpact	Soul Contract
Ling Qi 2	Spiritpact 2	Spirit Pact: Yomi no Chigiri
Ling Yu		Spiritual Domain
Ling Yu 2nd Season		Spiritual Domain Second Season
Ling Yu 4th Season		Spiritual Domain Fourth Season
Ling Yu 5th Season		Spiritual Domain Fifth Season
Ling Yu 6th Season		Spiritual Domain Sixth Season
Ling Yu: Di San Ji		Spiritual Domain Third Season
Lingerie Senshi Papillon Rose	Papillon Rose OVA	Lingerie Soldier Papillon Rose
Lingeries		Lingerie Office
Lion x Kamiusagi Rope		
Litchi DE Hikari Club	Lychee Light Club	Litchi☆Hikari Club
Little Busters!	Little Busters!	LB!
Little Busters!: EX	Little Busters! EX	Little Busters! Ecstasy
Little Busters!: Refrain	Little Busters! ~Refrain~	LB!: Refrain
Little Busters!: Sekai no Saitou wa Ore ga Mamoru!		Little Busters!: Sekai no Saitou ha Ore ga Mamoru!
Little Charo		
Little Charo 2		
Little Charo: Touhoku-hen		
Little El Cid no Bouken	Adventures of Little El Cid	Ritoru Eru Shido no Boken
Little Lulu to Chicchai Nakama	Little Lulu	Little Lulu and Her Little Friends
Little Monica Monogatari	The Story of Little Monica	Little Monica Story
Little Nemo	Little Nemo: Adventures in Slumberland	
Little Nemo Pilot	Little Nemo: Adventures in Slumberland Pilot	
Little Nemo Pilot (1987)	Little Nemo Pilot	Little Nemo Pilot 2
Little Polar Bear: Shirokuma-kun	 Doko e?	リトルポーラベア しろくまくん
Little Polar Bear: Shirokuma-kun	 Fune ni Noru	リトルポーラベア しろくまくん
Little Twins	Little Twins	Tiffel & Taffel
Little Twins: Bokura no Natsu ga Tondeiku		Tiffel & Taffel
Little Witch Academia		Wakate Animator Ikusei Project
Little Witch Academia (TV)	Little Witch Academia	
Little Witch Academia: Mahoujikake no Parade	Little Witch Academia: The Enchanted Parade	LWA 2
Littleforestmello	Littleforestfellow	Littleforestmello
Liv & Bell	Liv & Bell	Liv and Bell
Live On Cardliver Kakeru		
Liz to Aoi Tori		Gekijouban Hibike! Euphonium: Mizore to Nozomi no Monogatari
Lo Re: Pako Sukusuku Mizuki-chan The Animation		
Locker Room		
Lodoss-tou Senki	Record of Lodoss War	Record of Lodoss War OVA
Lodoss-tou Senki: Eiyuu Kishi Den	Record of Lodoss War: Chronicles of the Heroic Knight	Record of Lodoss War TV
Log Horizon	Log Horizon	
Log Horizon 2nd Season	Log Horizon 2	Log Horizon Second Season
Log Horizon Recap		Log Horizon Episode 6.5
LolitA☆Strawberry in Summer		
Lolita Anime	Lolita Anime	Wonder Magazine Series
Lolling Seutajeu	Rolling Stars	
Lolling Seutajeu (Movie)	Rolling Stars (Movie)	
Long Riders!	Long Riders!	Longriders!
Long Riders! Recap		Long Riders! Episode 4.5
Long Zai Na Li	Where&#039;s the Dragon?	
Lord of Vermilion III Special Anime Movie		LoV3 Special Anime Movie
Lord of Vermilion IV		Lord of Vermilion 4
Lord of Vermilion: Guren no Ou		
Lose It	LOSE IT	Super Junior-D&E
Lost Forest		
Lost Song		
Lost Universe		
Lost Utopia		
Lostorage Conflated WIXOSS		
Lostorage Conflated WIXOSS: Missing Link		
Lostorage Incited WIXOSS	Lostorage incited WIXOSS	
Loups=Garous		Loups-Garous
Loups=Garous Picture Drama		Loups-Garous Picture Drama
Loups=Garous Pilot		Loups-Garous
Love	Love	Olive Oil
Love & Gift		Love & Gift: Nostalgic Happiness
Love 2 Quad		
Love Bitch: Yasashii Onna		
Love Bites		
Love Colon		
Love Forever		
Love Get Chu		Love Get Chu - Miracle Seiyuu Hakusho
Love Hina	Love Hina	
Love Hina Again	Love Hina Again	
Love Hina Christmas Special: Silent Eve	Love Hina Christmas Movie	
Love Hina Final Selection	Love Hina Final Selection	Love Hina Episode 28
Love Hina Haru Special: Kimi Sakura Chiru Nakare!!	Love Hina Spring Movie	Love Hina Spring Special
Love Hina: Motoko no Sentaku	 Koi ka Ken... Naku na	素子のセンタク
Love Kome: We Love Rice	Love Rice	
Love Kome: We Love Rice 2nd Season	Love Rice 2	
Love Lab	Love Lab	Renai Lab
Love Like Aliens		
Love Live! Kouhaku Special Anime		
Love Live! School Idol Project	Love Live! School Idol Project	
Love Live! School Idol Project 2nd Season	Love Live! School Idol Project 2	
Love Live! School Idol Project 2nd Season Recap		
Love Live! School Idol Project OVA		
Love Live! School Idol Project Recap		Love Live!: Kokuritsu Otonokizaka Gakuin Annai
Love Live! School Idol Project: μ&#039;s →NEXT LoveLive! 2014 - Endless Parade Encore Animation		Encore Animation 0209Ver.
Love Live! School Idol Project: μ&#039;s →NEXT LoveLive! 2014 - Endless Parade Makuai Drama		Love Live! μ&#039;s →NEXT LoveLive! 2014: Endless Parade - Interlude Drama
Love Live! Sunshine!!	Love Live! Sunshine!!	Love Live! School Idol Project: Sunshine!!
Love Live! Sunshine!! 2nd Season	Love Live! Sunshine!! Season 2	Love Live! School Idol Project: Sunshine!!
Love Live! Sunshine!! Movie		
Love Live! Sunshine!! Recap		 輝きたい!!~
Love Live! The School Idol Movie	Love Live! The School Idol Movie	Gekijouban Love Live!
Love Live! The School Idol Movie: Gekijou Manner CM		Love Live! Theater Manner Commercial Movie
Love Live! x Watering KissMint Collaboration CM		
Love Live! μ&#039;s Final Love Live! Opening Animation		μ&#039;s Final Love Live Special Anime
Love Machine: Animaid Shoufu 23-gou		
Love Position: Halley Densetsu		Love Position
Love Selection The Animation		
Love Stage!!	Love Stage!!	
Love Stage!!: Chotto Janakutte		Love Stage!! OVA
Love Will Find the Way Back Home		
Love es M The Animation		Love SM
Love to Live By		m-flo Loves Chara: Love to Live By
Lovedol: Lovely Idol	Lovely Idol	
Lovedol: Lovely Idol OVA	Lovedol ~Lovely Idol~	Lovedol Episode 13
Loveless	Loveless	LL
Loveless Specials		Loveless: Ohayou Loveless-kun
Lovely Day: Boku to Kanojo no Nana Nichikan		
Lovely Movie: Itoshi no Muco	Lovely Movie: Lovely Muuuuuuuco!	Lovely Muco!
Lovely Movie: Itoshi no Muco Season 2	Lovely Movie: Lovely Muuuuuuuco! Season 2	Lovely Muco! Season 2
Lovely Movie: Itoshi no Muco Specials		Lovely Movie: Lovely Muuuuuuuco! Specials
Lovely Series	Lovely Series	
Lovely x Cation The Animation		
Lovely★Complex	Lovely Complex	Love★Com
Love² Police	Love2 Police	Secret Anima Series 9 Love2 Police
Love♥Love?	Love♥Love?	
Love♥Love? Specials		
Lu La La		Minna no Uta
Lu Ling		Bell on a Deer
Lu Shidai		Age of League
Lu Shidai 2nd Season		Lu&#039;s Time 2nd Season
Luck & Logic	Luck & Logic	Luck and Logic
Lucky☆Star	Lucky☆Star	Lucky Star
Lucky☆Star: Original na Visual to Animation		Lucky Star OVA
Luger Code 1951		
Luigi&#039;s Toy Adventure		S.H. Figuarts Super Mario Luigi
Lulin Da Maoxian	Jungle Master	Shou Hu Zhe Sen Lin
Lulin Da Maoxian Zhi Tangguo Shijie	Jungle Master 2: Candy Planet	Da Maoxian 2
Luna-tan: 1-mannen no Himitsu		
Lunatic Night		
Lunn wa Kaze no Naka		Lunn Flies into the Wind
Luo Xiao Hei Zhan Ji	The Legend of Luoxiaohei	
Luo Xiao Hei Zhan Ji: Fan Wai		The Legend of Luoxiaohei Specials
Lupin III	Lupin III	Rupan Sansei
Lupin III (2015)	Lupin the Third	Lupin III: Part IV
Lupin III (2015) Specials	Lupin the Third	Lupin III: Part IV - Specials
Lupin III (2015): Italian Game		
Lupin III 3DCG		Lupin III CG Pilot
Lupin III vs. Detective Conan		Lupin Sansei vs Meitantei Conan
Lupin III vs. Detective Conan: The Movie		Rupan Sansei vs. Meitantei Conan: The Movie
Lupin III: $1 Money Wars	Lupin III: Missed by a Dollar	Rupan Sansei
Lupin III: Ai no Da Capo - Fujiko&#039;s Unlucky Days	Lupin III: The Columbus Files	Rupan Sansei
Lupin III: Alcatraz Connection		Rupan Sansei: Alcatraz Connection
Lupin III: Babylon no Ougon Densetsu		Lupin III: The Legend of the Gold of Babylon
Lupin III: Bye Bye Liberty - Kiki Ippatsu!	Lupin III: Goodbye Lady Liberty	Rupan Sansei: Bye Bye Liberty - Kiki Ippatsu!
Lupin III: Cagliostro no Shiro	Lupin III: The Castle of Cagliostro	Rupan Sansei
Lupin III: Chi no Kokuin - Eien no Mermaid		Rupan Sansei
Lupin III: Dead or Alive	Lupin III: Dead or Alive	Rupan Sansei: Dead or Alive
Lupin III: Episode 0 First Contact	Lupin III Episode 0: The First Contact	Rupan Sansei Episode: 0 &#039;First Contact&#039;
Lupin III: Fuuma Ichizoku no Inbou	Lupin III: The Fuma Conspiracy	Lupin III: The Fuma Conspiracy
Lupin III: Green vs. Red		
Lupin III: Harimao no Zaihou wo Oe!!		Lupin III: The Pursuit of Harimao&#039;s Treasure
Lupin III: Hemingway Paper no Nazo		Lupin III: The Hemingway Paper Mystery
Lupin III: Honoo no Kioku - Tokyo Crisis	Lupin III: Crisis in Tokyo	Rupan Sansei
Lupin III: Ikiteita Majutsushi		Lupin III: Return of Pycal
Lupin III: Kiri no Elusive	Lupin III: Elusiveness of the Fog	Lupin III: Elusiveness of the Fog
Lupin III: Kutabare! Nostradamus	Lupin III: Farewell to Nostradamus	』
Lupin III: Lupin Ansatsu Shirei	Lupin III: Voyage to Danger	Rupan Sansei: Rupan Ansatsu Shirei
Lupin III: Lupin Ikka Seizoroi		Rupan Sansei: Lupin Ikka Seizoroi
Lupin III: Lupin vs. Fukusei-ningen	Lupin III: The Secret of Mamo	Rupan Sansei
Lupin III: Moeyo Zantetsuken!	Lupin III: Dragon of Doom	Rupan Sansei: Moeyo Zantetsuken
Lupin III: Napoleon no Jisho wo Ubae	Lupin III: Napoleon	Rupan Sansei: Napoleon no Jisho wo Ubae
Lupin III: Nusumareta Lupin		Lupin III: Stolen Lupin
Lupin III: Otakara Henkyaku Daisakusen!!	Lupin III: Operation Return the Treasure	Rupan Sansei
Lupin III: Part 5		Lupin III: Part V
Lupin III: Part II		Rupan Sansei: Part II
Lupin III: Part III		Rupan Sansei: Part III
Lupin III: Pilot Film		
Lupin III: Pilot Film (1978)		Rupan Sansei Secret Files
Lupin III: Princess of the Breeze - Kakusareta Kuuchuu Toshi		Lupin III: Princess of the Breeze - Hidden City in the Sky
Lupin III: Russia yori Ai wo Komete	Lupin III: Bank of Liberty	Lupin Sansei: Russia Yori Ai o Komete
Lupin III: Seven Days Rhapsody		Rupan Sansei
Lupin III: Sweet Lost Night - Mahou no Lamp wa Akumu no Yokan		Lupin III: Sweet Lost Night - Magic Lamp&#039;s Nightmare Premonition
Lupin III: Tenshi no Tactics - Yume no Kakera wa Koroshi no Kaori		Lupin III: Angel Tactics
Lupin III: The Last Job	Lupin III: The Last Job	Rupan Sansei - The Last Job
Lupin III: Touhou Kenbunroku - Another Page		Lupin III: Record of Observations of the East - Another Page
Lupin III: Twilight Gemini no Himitsu		Lupin III: The Secret of Twilight Gemini
Lupin III: Walther P-38	Lupin III: Island of Assassins	Rupan Sansei: Walusa P38 - In Gedenken an die Walther P38
Lupin Shanshei		
Lupin Shanshei Pilot		Lupin Shanshei Special
Lupin VIII		
Lupin tai Holmes		Lupin vs. Holmes
Lupin the IIIrd: Chikemuri no Ishikawa Goemon		Lupin the Third: Goemon Ishikawa&#039;s Spray of Blood
Lupin the IIIrd: Jigen Daisuke no Bohyou	Lupin III: Jigen&#039;s Gravestone	Lupin the Third: Jigen Daisuke no Bohyou
Lupin the Third x Monkey Majik		Lupin III
Lupin the Third: Mine Fujiko to Iu Onna	Lupin the Third	LUPIN the Third ～峰不二子という女～
Lupin wa Ima mo Moete Iru ka?		
Luv Wave	Luv Wave	
