Uchuu Shounen Soran (Movie)		Uchuu Shounen Soran (1965)
Uchuu Show e Youkoso	Welcome to THE SPACE SHOW	Uchu Show e Youkoso
Uchuu Taitei God Sigma	Space Emperor God Sigma	Uchuu Taitei Goddo Shiguma
Uchuu no Hou: Reimei-hen	The Laws of the Universe: Part 1	Happy Science Movie 8
Uchuu no Kishi Tekkaman	Tekkaman	Tekkaman
Uchuu no Kishi Tekkaman Blade	Tekkaman Blade	Tekkaman Blade
Uchuu no Kishi Tekkaman Blade II	Tekkaman Blade II	Tekkaman Blade 2
Uchuu no Kishi Tekkaman Blade OVA: Burning Clock	Tekkaman Blade: Burning Clock	
Uchuu no Kishi Tekkaman Blade OVA: Missing Link	Tekkaman Blade: Missing Link	
Uchuu no Kishi Tekkaman Blade OVA: Twin Blood	Tekkaman Blade: Twin Blood	Uchuu no Kishi Tekkaman Blade - S1 Twin Blood
Uchuu no Senshi	Starship Troopers	Uchu no Senshi
Uchuu no Stellvia	Stellvia of the Universe	Cosmic Stellvia
Uchuu no Uta		Minna no Uta
Uchuujin Pipi		
Uchuujin Tanaka Tarou	Taro the Space Alien	
Uchuusen Sagittarius		Spaceship Sagittarius
Uchuusen Sagittarius Pilot		Spaceship Sagittarius Pilot
Udauda Yatteru Hima wa Nee!		Uda Uda Yatteru Hima wa Ne!
Udon no Kuni no Kiniro Kemari	Poco&#039;s Udon World	Gaogao-chan to Aoi Sora
Ueki no Housoku	The Law of Ueki	
Ugokie Kori no Tatehiki		
Uhou Renka		
Uju Heukgisa	Captain of Cosmos	Space Black Knight
Uju Jeonsa Hong Gildong		Space Soldier Hong Gildong
Ujusonyeon Kaesi		SpaceBoy Cache
Ukare Violin		Spree Violin
Ukkari Pénélope		Ukkari Penelope
Ukkari Pénélope (2009)		Ukkari Penelope
Ukkari Pénélope (2013)		Ukkari Penelope
Ukkari Pénélope (2017)		Ukkari Penelope
Ukkari Pénélope OVA		Ukkari Penelope OVA
Uli Chingu Kkachi		Ulichingu Kkachi
Uli Sai Jjang-Iya		Uli Sai Jjang Iya
Ulibyeol Ilhowa Eollugso	The Satellite Girl and Milk Cow	Ooleebyeol ilhowa eollugso
Ultra B		
Ultra B: Black Hole kara no Dokusaisha BB!!		Ultra B: Dictator B.B. from the Black Hole
Ultra Dino Makera	Makera Demo	Makera Pilot
Ultra Maniac	Ultramaniac - Magical Girl	
Ultra Maniac OVA		Tokimeki Fushigi Diary: Ultra Maniac
Ultra Nyan 2: The Great Happy Operation		Ultra Nyan 2: Happy Daisakusen
Ultra Nyan: Hoshizora kara Maiorita Fushigi Neko		Ultra Nyan: Extraordinary Cat who Descended from the Starry Sky
Ultraman		
Ultraman Graffiti		
Ultraman Kids no Kotowaza Monogatari		Ultraman Kids&#039; Proverb Stories
Ultraman Kids: Haha wo Tazunete 3000-man Kounen	Ultraman Kids Looking for Mother for 30000000 Light Years	Ultraman Kids: Haha o Tazunete 3000 Man Konen
Ultraman Kids: M7.8 Sei no Yukai na Nakama		
Ultraman M78 Gekijou: Love and Peace		Ultraman M78 Theater Love and Peace
Ultraman USA		Ultraman: The Adventure Begins
Ultraman: Chou Toushi Gekiden - Suisei Senjin Tsuifon Toujou		
Ultrasonico		
Ultraviolet: Code 044	Ultraviolet: Code 044	Ultraviolet:Code044
Ulysses 31 Pilot		
Ulysses: Jeanne d&#039;Arc to Renkin no Kishi		Ulysses: Jehanne Darc to Renkin no Kishi
Uma Musume: Pretty Derby		
Uma Musume: Pretty Derby (TV)		
Uma Musume: Pretty Derby (TV) Special		
Uma no Friends		Kemono Friends x JRA Collaboration
Umacha		Delicious Tea
Umbrella Fighter!		
Umeboshi Denka		Umeboshi-denka
Umeboshi Denka: Uchuu no Hate kara Panparopan!		
Umeboshi Jinsei		Minna no Uta
Umezu Kazuo no Noroi	The Curse of Kazuo Umezu	
Umi Da! Funade Da! Nikoniko	 Pun	海だ! 船出だ! にこにこ
Umi Monogatari: Anata ga Ite Kureta Koto	Umi Monogatari	Umimonogatari Anata ga Itekuretakoto
Umi Monogatari: Anata ga Ite Kureta Koto - Shinjiau Kokoro	Umi Monogatari: Faithful Hearts	Umimonogatari Anata ga Itekuretakoto OVA
Umi Monogatari: Kanon to Iku Amamikoshima	Umi Monogatari: Seeing Amamiko Island with Kanon	Umimonogatari Anata ga Itekuretakoto
Umi Monogatari: Marin no Kore Naani?	Umi Monogatari: Marin&#039;s What Is This?	
Umi ga Kikoeru	The Ocean Waves	I Can Hear the Sea
Umi kara no Shisha		The Messenger from the Sea
Umi ni Ochita Tsuki no Hanashi	The Moon That Fell into the Sea	
Umi no Koumori		
Umi no Mizu wa Naze Karai	Why is the Sea Water Salty?	Umi no Mizu Hanaze Karai
Umi no Momotarou	Momotaro&#039;s Underwater Adventure	Umi no Momotaro
Umi no Triton	Triton of the Sea	Sea of Triton
Umi no Triton (1979)	Triton of the Sea (1979)	Umi no Triton (Movie)
Umi no Yami	 Tsuki no Kage	 Shadow of the Moon
Umigame to Shounen		A Sea Turtle and a Boy
Umihiko Yamahiko		Umi Hiko Yama Hiko
Umineko no Naku Koro ni	Umineko: When They Cry	When They Cry 3
Umineko no Naku Koro ni Specials	When the Seagulls Cry Specials	Uraneko
Umo		
Unbalance	Sibling Secret: She&#039;s the Twisted Sister	
Under World		
Under the Dog		UNDER THE DOG EPISODE 0
Under the Dog: Anthea-chan	UNDER THE DOG Anthea-chan	Under the Dog Short Animation
Undouki Kenshin Manual Taiou Taisou		Musculoskeletal Screening Manual Corresponding Gymnastics
Unico	The Fantastic Adventures Of Unico	Unico Movie 1
Unico: Mahou no Shima e	Unico in the Island of Magic	The Fantastic Adventure of Unico 2
Unicorn no Kyupi		
Uniminipet		Uni Mini Pet
Union Union	Union Union	
Universal Mind	Universal Mind	Predawn: Absence
Universe		
Unkai no Meikyuu Zeguy	Mask of Zeguy	Labyrinth of the Cloud World: Zeguy
Unko-san: Tsuiteru Hito ni Shika Mienai Yousei		
Unko-san: Tsuiteru Hito ni Shika Mienai Yousei Junjou Ha		Shit Naive School
Unsweet: Netorare Ochita Onna-tachi		
Uobbuchou		Fishy Manager
Upotte!!	Upotte!!	
Upotte!! OVA		
Ura Jutaijima		
Ura Tegamibachi	Letter Bee Reverse Specials	Omakebachi
Uragiri wa Boku no Namae wo Shitteiru	The Betrayal Knows My Name	Uraboku
Urahara	Urahara	
Urameshi Denwa		
Urara Meirochou	Urara Meirocho	
Urarochi Diamond		Uraroji Diamond
Urashima Tarou		
Urashima Tarou (1931)	Taro Urashima	Urashima Taro
Urashima Tarou (1952)		
Urawa no Usagi-chan		
Urawa no Usagi-chan Special		Urawa no Usagi-chan Episode 13
Urayasu Tekkin Kazoku		Super Radical Gag Family
Urban Square: Kouhaku no Tsuigeki		Urban Square: Chasing Amber
Urda		Urda: Third Reich
Uriko-hime to Amanojaku		
Urikupen Kyuujo-tai	Urikupen Rescue Team	Urikupen&#039;s Rescue Patrol
Urmă (Zanzou)		
Urusei Yatsura	Urusei Yatsura	Lamu
Urusei Yatsura Movie 1: Only You		
Urusei Yatsura Movie 2: Beautiful Dreamer		
Urusei Yatsura Movie 3: Remember My Love		
Urusei Yatsura Movie 4: Lum The Forever		
Urusei Yatsura Movie 5: Final		Urusei Yatsura - Kanketsuhen
Urusei Yatsura Movie 6: Itsudatte My Darling	Urusei Yatsura Movie 6: Always My Darling	
Urusei Yatsura OVA		
Urusei Yatsura: Haru da	 Tobidase!	うる星やつら 春だ、とびだせ!
Urusei Yatsura: The Shougaibutsu Suieitaikai		Urusei Yatsura: Za Shougaibutsu Suiei Taikai
Usaband		
Usagi Drop	Bunny Drop	Usagi Drop
Usagi Drop Specials		Bunny Drop Specials
Usagi ga Kowai	U-SA-GUI	Usagui
Usagi no Matthew	Matthew the Rabbit	
Usagi no Mofy		
Usagi to Kame		The Hare and The Tortoise
Usagi to Kame (Music)		
Usagi to Kame no Koutsuu Anzen		
Usagi-chan de Cue!!		Usagichan
Usahana: Yumemiru Ballerina		
Usakame	Usakame	
Usakame Special		
Usalullaby		
Usamaru		
Usaru-san		
Usatalk	Usatalk	
Usavich	Usavich	
Usavich II	Usavich II	Usavich 2
Usavich III	Usavich III	Usavich 3
Usavich IV	Usavich IV	Usavich 4
Usavich Special		Usavish Episode 02.5: Time For Work. Another Point of View
Usavich V	Usavich V	Usavich 5
Usavich Zero		Usavich 0
Usawaltz		
Ushi Atama	Oxed-Man	
Ushinawareta Mirai wo Motomete	In Search of the Lost Future	Ushinawareta Mirai o Motomete
Ushinawareta Mirai wo Motomete: Ushinawareta Natsuyasumi wo Motomete		Ushinawareta Mirai wo Motomete Special
Ushio to Tora	Ushio and Tora	Ushio & Tora
Ushio to Tora (TV)	Ushio and Tora	Ushio & Tora
Ushio to Tora (TV) 2nd Season	Ushio & Tora	Ushio and Tora
Ushio to Tora: Comically Deformed Theater	Ushio and Tora: Comically Deformed Theater	Ushio & Tora: Comically Deformed Theater
Ushiro no Hyakutarou		
Ushiro no Seki no Ochiai-kun		
Ushiro no Shoumen Daare	Who&#039;s Left Behind?	Kayoko&#039;s Diary
Usogui		The Lie Eater
Uta Kata	Utakata	Uta-Kata
Uta Kata Special		Uta Kata Special OVA
Uta no☆Prince-sama♪ Maji Love 1000%	Uta no Prince Sama	Uta no Prince-sama: Maji Love 1000%
Uta no☆Prince-sama♪ Maji Love 2000%	Uta no Prince Sama 2	Uta no Prince-sama: Maji Love 1000% 2
Uta no☆Prince-sama♪ Maji Love 2000%: Shining Star Xmas		Uta no☆Prince-sama♪ Maji Love 2000% Episode 14
Uta no☆Prince-sama♪ Maji Love Kingdom Movie		Uta no Prince-sama Movie: Maji Love Kingdom
Uta no☆Prince-sama♪ Maji Love Legend Star	Uta no Prince Sama Legend Star	Uta no☆Prince-sama♪ Maji Love Fourth Season
Uta no☆Prince-sama♪ Maji Love Revolutions	Uta no Prince Sama Revolutions	Uta no☆Prince-sama♪ Maji Love 3
Utakata Hanabi		
Utakata Overdrive		
Utawarerumono	Utawarerumono	The One Being Sung
Utawarerumono OVA	Utawarerumono OVA	Utawareru Mono OVA
Utawarerumono OVA Picture Drama		Utawarerumono OVA Specials
Utawarerumono Recaps		Utawarerumono: The Story So Far
Utawarerumono Specials		The One Being Sung Specials
Utawarerumono: Itsuwari no Kamen	Utawarerumono: The False Faces	Utawarerumono: The False Mask
Utawarerumono: Itsuwari no Kamen Specials		Utawarerumono: The False Faces Specials
Utawarerumono: Tusukuru-koujo no Karei Naru Hibi		Utawarerumono: Imperial Princess Tusukuru&#039;s Splendid Days
Utopa		Wakate Animator Ikusei Project
Utopia		True Tears x Hanasaku Iroha x Tari Tari: Utopia
Utsu Musume Sayuri	Striking Daughter	Utsu-musume Sayuri
Utsukushii		Beautiful
Utsukushii Chikyuu wo Yogosanai de	Cry for Our Beautiful World	
Utsukushii Hoshi	Beautiful Planet	
Utsukushii Message		
Utsukushiki Emono-tachi no Gakuen	Sin Sorority	
Utsukushiki Sei no Dendoushi Reirei	Rei Rei	Rei Rei - Missionary of Love
Utsunomiko		Utsunomiko: Earth Chapter
Utsunomiko: Heaven Chapter		Utsunomiko OAV
Utsurun Desu.		Utsurundesu.
Uwabaki Cook		
Uwabaki Cook no Tekitou Uranai!		
